"Id","OfficePropertyId","PropertyType","Bedrooms","Bathrooms","PublicRooms","CategorisationDescription","Price","PriceType","RentalPricePeriod","UnderOffer","FormattedClosingDate","AddressLine1","LineOneLocation","LineTwoLocation","OrganisationName","Locality","City","County","Country","Postcode","CoordinateSystemId","WellKnownText","ClosingDateVisible","ClosedDateVisible","ClosedMessage","FormattedClosedDate","HideOpenActionsDisplay","ClosingDate","ClosedDate","IsOpen","FloorArea","ResidentialType","HouseFormat","PropertyIconKey","SolicitorAccount_Id","SolicitorAccount_Name","SolicitorAccount_WebsiteAddress","FormattedPrice","ViewingArrangements","ViewingTiming","BookingUrl","IsSellerManaged","DateAdded","has_garden","council_tax_band","epc_band","num_floors","parking_type","HouseType","Latitude","Longitude","UTM_Easting","UTM_Northing","AddressLineDash","property_url"
418743,363711,1,1,1,1,"1 Bdrm 3rd flr Flat. Hall. Lounge. Kitch. Bdrm. Bathrm. (CT Band - C). Parking. Price over £99,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",99000,1,NA,FALSE,"","65 Charleston Road North","65 Charleston Road North","Cove, Aberdeen, AB12 3SZ","","Cove","Aberdeen","","","AB12 3SZ",4326,"POINT (-2.0954436 57.1053051)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,45,2,NA,"FLAT",171,"Andersonbain LLP","http://www.andersonbain.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"No","C","C",1,"Parking",NA,57.1053051,-2.0954436,554793.648220017,6329471.28408532,"65-Charleston-Road-North","https://www.aspc.co.uk/search/property/418743/65-Charleston-Road-North/Aberdeen/"
418726,363689,1,3,1,1,"3 Bdrm Semi-detached Dwellhouse. Ground flr: V/bule. Cloakrm with wc. Lounge. Kitch. 1st flr: 3 Bdrms. Shower rm (CT band - C). Garden. Garage. Parking. Price around £165,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",165000,5,NA,TRUE,"","6 Greenbrae Gardens North","6 Greenbrae Gardens North","Bridge Of Don, Aberdeen, AB23 8NF","","Bridge Of Don","Aberdeen","","","AB23 8NF",4326,"POINT (-2.0968738 57.1950344)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,89,1,2,"HOUSE_SEMI_DETACHED",1070,"Ledingham Chalmers LLP","http://www.ledinghamchalmers.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","C","D",2,"Garage","Semi-Detached",57.1950344,-2.0968738,554574.744589694,6339458.11426568,"6-Greenbrae-Gardens-North","https://www.aspc.co.uk/search/property/418726/6-Greenbrae-Gardens-North/Aberdeen/"
418721,364247,1,2,1,1,"2 Bdrm Grnd flr Self-contained flat. V/bule. Lounge. Hall. Kitch. 2 Bdrms. Shower rm. (CT band - D). Garden. Parking. Price over £110,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",110000,1,NA,FALSE,"","20 Cairnfield Place","20 Cairnfield Place","Bucksburn, Aberdeen, AB21 9LT","","Bucksburn","Aberdeen","","","AB21 9LT",4326,"POINT (-2.1650849 57.1756192)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,59,2,NA,"FLAT",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","D","C",1,"Parking",NA,57.1756192,-2.1650849,550479.430809729,6337244.38493113,"20-Cairnfield-Place","https://www.aspc.co.uk/search/property/418721/20-Cairnfield-Place/Aberdeen/"
418714,364236,1,4,2,2,"4 Bdrm Detached Dwellhouse. Ground flr: Hall. Lounge. Kitch/Dining area/Family rm on open plan. Utility rm. Bdrm. Shower rm. 1st flr: 3 Bdrms 1 with ensuite. Bathrm (CT band - E). Garden. Garage. Parking. Fixed price £244,995 Entry by arr. Viewing contact solicitors. (EPC band - C).",244995,4,NA,TRUE,"","6 Angus Avenue","6 Angus Avenue","Fetterangus, Peterhead, AB42 4AD","","Fetterangus","Peterhead","","","AB42 4AD",4326,"POINT (-2.01678402371215 57.5483883565497)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,148,1,1,"HOUSE_DETACHED",6370,"Stewart & Watson","http://www.stewartwatson.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes","E","C",2,"Garage","Detached",57.5483883565497,-2.01678402371215,558845.764667591,6378858.71711757,"6-Angus-Avenue","https://www.aspc.co.uk/search/property/418714/6-Angus-Avenue/Peterhead/"
418690,363723,1,1,1,1,"1 Bdrm Semi-detached Bungalow. Hall. Lounge. Kitch. Bdrm. Bathrm (CT band - B). Garden. Parking. Price over £120,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",120000,1,NA,FALSE,"","172 Garthdee Road","172 Garthdee Road","Aberdeen, AB10 7AP","","","Aberdeen","","","AB10 7AP",4326,"POINT (-2.1456658 57.1190468)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,50,1,2,"HOUSE_SEMI_DETACHED",171,"Andersonbain LLP","http://www.andersonbain.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","B","C",1,"Parking","Semi-Detached",57.1190468,-2.1456658,551732.37133594,6330961.69305899,"172-Garthdee-Road","https://www.aspc.co.uk/search/property/418690/172-Garthdee-Road/Aberdeen/"
418686,363997,1,3,2,1,"3 Bdrm Terraced Dwellhouse. Ground flr: Hall. Lounge/Dining rm. Kitch. 1st flr: 3 Bdrms 1 with ensuite. Bathrm (CT band - B). Garden. Parking. Price over £199,995 Entry by arr. Viewing Eleanortateent@outlook.com 07583 019137 or contact solicitors. (EPC band - C).",199995,1,NA,FALSE,"","7 Seaton Stables,  Don Street","7 Seaton Stables,  Don Street","Old Aberdeen, Aberdeen, AB24 1XS","","Old Aberdeen","Aberdeen","","","AB24 1XS",4326,"POINT (-2.0988814674591 57.1746216523265)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,93,1,3,"HOUSE_TERRACED",5770,"Raeburn Christie Clark & Wallace","http://www.raeburns.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","B","C",2,"Parking","Terraced",57.1746216523265,-2.0988814674591,554483.463860406,6337184.30520841,"7-Seaton-Stables,--Don-Street","https://www.aspc.co.uk/search/property/418686/7-Seaton-Stables,--Don-Street/Aberdeen/"
418675,364194,1,9,8,3,"9 Bdrm Detached Dwellhouse. V/bule. Hall. Utility rm. Kitch. Family rm. Living rm. Study. Games rm. 9 Bdrms 5 with ensuite. 2 Bathrms (CT Band - G). Garden. Double Garage. Parking. Price over £800,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",8e+05,1,NA,FALSE,"","Millview House","Millview House","Mintlaw, Peterhead, AB42 5DL","","Mintlaw","Peterhead","","","AB42 5DL",4326,"POINT (-2.0352847 57.5102149)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,726,1,1,"HOUSE_DETACHED",770,"Brown & McRae","http://www.brown-mcrae.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","G","D",1,"Double Garage","Detached",57.5102149,-2.0352847,557798.907731608,6374593.43659352,"Millview-House","https://www.aspc.co.uk/search/property/418675/Millview-House/Peterhead/"
418669,363708,1,6,2,1,"6 Bdrm Semi-detached Dwellhouse. Lounge. Kitch. 5 Bdrms. Bdrm/Study. Utility rm. Bathrm. Shower rm. (CT Band - E). Garden. Garage. Parking. Price over £310,000 Entry by arr. Viewing 07553 349471. (EPC band - E).",310000,1,NA,FALSE,"","140 Crown Street","140 Crown Street","Aberdeen, AB11 6HQ","","","Aberdeen","","","AB11 6HQ",4326,"POINT (-2.1014457 57.1415597)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,166,1,2,"HOUSE_SEMI_DETACHED",1070,"Ledingham Chalmers LLP","http://www.ledinghamchalmers.com",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","E","E",1,"Garage","Semi-Detached",57.1415597,-2.1014457,554376.925394594,6333502.04946441,"140-Crown-Street","https://www.aspc.co.uk/search/property/418669/140-Crown-Street/Aberdeen/"
418665,363892,1,2,1,1,"2 Bdrm Detached Bungalow. Hall. Lounge. Dining kitch. 2 Bdrms. Shower rm. (CT Band - E). Garden. Parking. Price over £220,000 Entry by arr. Viewing contact solicitors. (EPC band - A).",220000,1,NA,FALSE,"","8 Farquharson Street","8 Farquharson Street","Chapelton, Stonehaven, AB39 8AZ","","Chapelton","Stonehaven","","","AB39 8AZ",4326,"POINT (-2.177541 57.0311377)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,68,1,1,"HOUSE_DETACHED",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","E","A",1,"Parking","Detached",57.0311377,-2.177541,549920.204446677,6321152.63657535,"8-Farquharson-Street","https://www.aspc.co.uk/search/property/418665/8-Farquharson-Street/Stonehaven/"
418661,364189,1,4,2,3,"4 Bdrm Detached Bungalow with approx 3 acres suitable for equestrian purposes. V/bule. Hall. Lounge. Dining area. Sun lounge. Kitch. Utility rm. Sun lounge/Dining rm. 4 Bdrms. Shower rm. Bathrm (CT Band - D). Garden. Double Garage. Parking. Price over £335,000 Entry by arr. Viewing contact solicitors. (EPC band - E).",335000,1,NA,FALSE,"","Auchmaud Cottage","Auchmaud Cottage","Hatton, Peterhead, AB42 0TN","","Hatton","Peterhead","","","AB42 0TN",4326,"POINT (-1.9731247 57.4039892)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,131,1,1,"HOUSE_DETACHED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","D","E",1,"Double Garage","Detached",57.4039892,-1.9731247,561701.60083318,6362823.41903099,"Auchmaud-Cottage","https://www.aspc.co.uk/search/property/418661/Auchmaud-Cottage/Peterhead/"
418646,364147,1,3,1,1,"3 Bdrm Semi-detached Dwellhouse. Ground flr: Hall. Lounge. Dining kitch. 1st flr: 2 Bdrms. Shower rm. Dressing rm. Top flr: Bdrm. (CT Band - A). Garden. Garage. Parking. Price over £125,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",125000,1,NA,FALSE,"","16 Bracoden Terrace","16 Bracoden Terrace","Gardenstown, Banff, AB45 3ZF","","Gardenstown","Banff","","","AB45 3ZF",4326,"POINT (-2.3310882 57.6716194)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,110,1,2,"HOUSE_SEMI_DETACHED",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","A","D",2,"Garage","Semi-Detached",57.6716194,-2.3310882,539899.766875997,6392348.29247791,"16-Bracoden-Terrace","https://www.aspc.co.uk/search/property/418646/16-Bracoden-Terrace/Banff/"
418630,363379,1,2,1,1,"2 Bdrm Grnd flr Flat. Hall. Lounge. Dining kitch. 2 Bdrms. Bathrm. (CT Band - D). Garden. Parking. Price over £150,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",150000,1,NA,FALSE,"","Flat A,  306 Broomhill Road","Flat A,  306 Broomhill Road","Aberdeen, AB10 7NF","","","Aberdeen","","","AB10 7NF",4326,"POINT (-2.1300671 57.1274757)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,72,2,NA,"FLAT",5770,"Raeburn Christie Clark & Wallace","http://www.raeburns.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","D","C",1,"Parking",NA,57.1274757,-2.1300671,552664.922747479,6331911.86940104,"Flat-A,--306-Broomhill-Road","https://www.aspc.co.uk/search/property/418630/Flat-A,--306-Broomhill-Road/Aberdeen/"
418603,364126,1,3,1,1,"3 Bdrm 2nd flr Flat. Hall. Living rm. Kitch. 3 Bdrms. Bathrm (CT Band - D). Garden. Parking. Price over £110,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",110000,1,NA,FALSE,"","630 Holburn Street","630 Holburn Street","Aberdeen, AB10 7JQ","","","Aberdeen","","","AB10 7JQ",4326,"POINT (-2.1207812 57.1252432)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,83,2,NA,"FLAT",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","D","D",1,"Parking",NA,57.1252432,-2.1207812,553230.267408721,6331670.57216709,"630-Holburn-Street","https://www.aspc.co.uk/search/property/418603/630-Holburn-Street/Aberdeen/"
418583,364045,1,2,1,1,"2 Bdrm Semi-detached Villa. Ground flr: Lounge. Kitch. Cloakrm with wc. 1st flr: 2 Bdrms. Bathrm. (CT Band - D). Garden. Parking. Price over £175,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",175000,1,NA,FALSE,"","6 Bothiebrigs Drive","6 Bothiebrigs Drive","Nigg, Aberdeen, AB12 4LA","","Nigg","Aberdeen","","","AB12 4LA",4326,"POINT (-2.1160163 57.0861958)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,67,1,2,"HOUSE_SEMI_DETACHED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","D","C",2,"Parking","Semi-Detached",57.0861958,-2.1160163,553575.049789636,6327327.86405677,"6-Bothiebrigs-Drive","https://www.aspc.co.uk/search/property/418583/6-Bothiebrigs-Drive/Aberdeen/"
418562,363990,1,3,1,1,"3 Bdrm Terraced Dwellhouse (end terrace). Ground flr: V/bule. Hall. Living rm. Kitch. V/bule. Shower rm. Upper flr: 3 Bdrms (CT band - D). Garden. Price over £135,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",135000,1,NA,FALSE,"","6 Church Terrace","6 Church Terrace","Insch, AB52 6JS","","","Insch","","","AB52 6JS",4326,"POINT (-2.6138457 57.3438372)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,93,1,3,"HOUSE_TERRACED",5170,"Murdoch, Mcmath & Mitchell","http://www.murdoch-mcmath-mitchell.com",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","D","D",1,"No parking","Terraced",57.3438372,-2.6138457,523241.21372192,6355727.2682189,"6-Church-Terrace","https://www.aspc.co.uk/search/property/418562/6-Church-Terrace/Insch/"
418561,363280,1,1,1,1,"1 Bdrm 2nd flr Flat. Hall. Lounge. Dining kitch. Bdrm. Bathrm. (CT Band - B). Garden. Price over £85,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",75000,5,NA,FALSE,"","11 Northfield Place","11 Northfield Place","Aberdeen, AB25 1SB","","","Aberdeen","","","AB25 1SB",4326,"POINT (-2.1133421 57.1480246)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,46,2,NA,"FLAT",5770,"Raeburn Christie Clark & Wallace","http://www.raeburns.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","B","D",1,"No parking",NA,57.1480246,-2.1133421,553647.670746727,6334212.25157033,"11-Northfield-Place","https://www.aspc.co.uk/search/property/418561/11-Northfield-Place/Aberdeen/"
418527,361793,1,2,1,1,"2 Bdrm 1st flr Flat. Hall. Lounge/Dining area. Kitch. 2 Bdrms. Bathrm (CT Band - C). Parking. Fixed price £110,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",110000,4,NA,FALSE,"","Flat B,  34 Marischal Street","Flat B,  34 Marischal Street","Aberdeen, AB11 5AJ","","","Aberdeen","","","AB11 5AJ",4326,"POINT (-2.0927392 57.1471458)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,65,2,NA,"FLAT",171,"Andersonbain LLP","http://www.andersonbain.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"No","C","D",1,"Parking",NA,57.1471458,-2.0927392,554895.518329747,6334130.82540051,"Flat-B,--34-Marischal-Street","https://www.aspc.co.uk/search/property/418527/Flat-B,--34-Marischal-Street/Aberdeen/"
418521,363673,1,3,1,3,"3 Bdrm Detached Bungalow. Lounge. Kitch. Dining rm. Conservatory. 3 Bdrms. Shower rm. (CT Band - F). Garden. Garage. Parking. Price over £350,000 Entry by arr. Viewing 01224 868530. (EPC band - E).",350000,1,NA,FALSE,"","1 Old Ferry Road","1 Old Ferry Road","Bieldside, Aberdeen, AB15 9DY","","Bieldside","Aberdeen","","","AB15 9DY",4326,"POINT (-2.2022199 57.1115513)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,110,1,1,"HOUSE_DETACHED",171,"Andersonbain LLP","http://www.andersonbain.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","F","E",1,"Garage","Detached",57.1115513,-2.2022199,548317.70978327,6330085.88179632,"1-Old-Ferry-Road","https://www.aspc.co.uk/search/property/418521/1-Old-Ferry-Road/Aberdeen/"
418514,363686,1,2,1,1,"2 Bdrm 1st flr Self-contained flat. Porch. Lounge. Kitch. 2 Bdrms. Shower rm (CT Band - B). Garden. Parking. Fixed price £140,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",140000,4,NA,FALSE,"","22 Fetteresso Terrace","22 Fetteresso Terrace","Stonehaven, AB39 2DS","","","Stonehaven","","","AB39 2DS",4326,"POINT (-2.2190511 56.9668352)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,62,2,NA,"FLAT",6080,"Smith Solicitors Stonehaven",NA,NA,NA,0,NA,FALSE,2024-09-27,"Yes","B","C",1,"Parking",NA,56.9668352,-2.2190511,547482.58469144,6313965.47568273,"22-Fetteresso-Terrace","https://www.aspc.co.uk/search/property/418514/22-Fetteresso-Terrace/Stonehaven/"
418507,363818,1,4,2,1,"4 Bdrm Grnd flr Flat. Ground flr: V/bule. Lounge. 3 Bdrms. Bathrm. Basement flr: Kitch. Bdrm. Shower rm. Utility rm. Utility rm store. 2 WC's (CT Band - D). Price over £120,000 Entry by arr. Viewing Mr Goheer 07706 134028. (EPC band - C).",120000,1,NA,TRUE,"","144a King Street","144a King Street","Aberdeen, AB24 5BD","","","Aberdeen","","","AB24 5BD",4326,"POINT (-2.0938899 57.1511118)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,179,2,NA,"FLAT",3300,"Hamilton Watt & Co","http://www.hamiltonwatt.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"No","D","C",1,"No parking",NA,57.1511118,-2.0938899,554820.029834128,6334571.36426812,"144a-King-Street","https://www.aspc.co.uk/search/property/418507/144a-King-Street/Aberdeen/"
418505,347803,1,3,1,1,"3 Bdrm Detached Cottage. Porch. Hall. Lounge/Dining rm. Kitch. 2 Bdrms. Bathrm. Attic rm (CT band - C). Garden. Parking. Price over £175,000 Entry by arr. Viewing contact solicitors. (EPC band - E).",175000,1,NA,FALSE,"","Clola Smithy","Clola Smithy","Clola, Peterhead, AB42 5AA","","Clola","Peterhead","","","AB42 5AA",4326,"POINT (-2.000284 57.483206)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,103,1,1,"HOUSE_DETACHED",5770,"Raeburn Christie Clark & Wallace","http://www.raeburns.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","C","E",1,"Parking","Detached",57.483206,-2.000284,559940.060047037,6371617.20963519,"Clola-Smithy","https://www.aspc.co.uk/search/property/418505/Clola-Smithy/Peterhead/"
418478,363692,1,2,1,1,"2 Bdrm Upper Self-contained flat. Hall. Bathrm. 2 Bdrms. Kitch. Lounge/Dining area (CT band - C). Garden. Parking. Prices over £127,500 Entry by arr. Viewing 07986 924083 or contact solicitors. (EPC band - D).",127500,10,NA,FALSE,"","7 Railway Terrace","7 Railway Terrace","Port Elphinstone, Inverurie, AB51 3RL","","Port Elphinstone","Inverurie","","","AB51 3RL",4326,"POINT (-2.3680018 57.2712718)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,62,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","C","D",1,"Parking",NA,57.2712718,-2.3680018,538112.446287744,6347760.1193284,"7-Railway-Terrace","https://www.aspc.co.uk/search/property/418478/7-Railway-Terrace/Inverurie/"
418472,363970,1,3,1,2,"3 Bdrm Terraced Dwellhouse. Ground flr: Hall. Lounge. Kitch/Dining area on open plan. 1st flr: 3 Bdrms. Bathrm (CT Band - B). Garden. Parking. Price over £100,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",1e+05,1,NA,FALSE,"","6 Hardie Court","6 Hardie Court","Aberchirder, Huntly, AB54 7TG","","Aberchirder","Huntly","","","AB54 7TG",4326,"POINT (-2.62366499199601 57.5634766271059)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,106,1,3,"HOUSE_TERRACED",6370,"Stewart & Watson","http://www.stewartwatson.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","B","D",2,"Parking","Terraced",57.5634766271059,-2.62366499199601,522514.849574291,6380174.74903197,"6-Hardie-Court","https://www.aspc.co.uk/search/property/418472/6-Hardie-Court/Huntly/"
418433,362590,1,2,1,1,"2 Bdrm 1st flr Flat. Hall. Lounge. Dining kitch. 2 Bdrms. Bathrm (CT band - C). Parking. Price over £120,000 Entry by arr. Viewing contact solicitors. (EPC band - B).",120000,1,NA,FALSE,"","25d Cairnfield Place","25d Cairnfield Place","Bucksburn, Aberdeen, AB21 9LT","","Bucksburn","Aberdeen","","","AB21 9LT",4326,"POINT (-2.1649745 57.175298)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,66,2,NA,"FLAT",171,"Andersonbain LLP","http://www.andersonbain.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"No","C","B",1,"Parking",NA,57.175298,-2.1649745,550486.543369463,6337208.71274745,"25d-Cairnfield-Place","https://www.aspc.co.uk/search/property/418433/25d-Cairnfield-Place/Aberdeen/"
418429,362802,1,4,3,2,"4 Bdrm Detached Dwellhouse. Ground flr: Hall. Lounge. Kitch/Dining rm on open plan. Utility rm. Family rm/Bdrm. Shower rm. 1st flr: 3 Bdrms 1 with ensuite. Bathrm. 2nd flr: Attic rm/Bdrm (CT band - G). Garden. Double Garage. Parking. Price over £455,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",455000,1,NA,FALSE,"","82 Contlaw Road","82 Contlaw Road","Milltimber, AB13 0EJ","","","Milltimber","","","AB13 0EJ",4326,"POINT (-2.2424624 57.1097816)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,181,1,1,"HOUSE_DETACHED",6770,"Wilsone & Duffus","http://www.key-moves.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","G","D",2,"Double Garage","Detached",57.1097816,-2.2424624,545882.661740781,6329861.11074851,"82-Contlaw-Road","https://www.aspc.co.uk/search/property/418429/82-Contlaw-Road/Milltimber/"
418415,363898,1,3,1,1,"3 Bdrm Terraced Dwellhouse (end terr). Ground flr: Hall. Living rm. Dining kitch. Bathrm. 1st flr: 3 Bdrms (CT band - C). Garden. Parking. Price over £150,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",150000,1,NA,FALSE,"","24 Deevale Crescent","24 Deevale Crescent","Kincorth, Aberdeen, AB12 5RN","","Kincorth","Aberdeen","","","AB12 5RN",4326,"POINT (-2.1135373 57.1222867)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,92,1,3,"HOUSE_TERRACED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","C","D",2,"Parking","Terraced",57.1222867,-2.1135373,553673.094806828,6331347.15371451,"24-Deevale-Crescent","https://www.aspc.co.uk/search/property/418415/24-Deevale-Crescent/Aberdeen/"
418381,363843,1,3,1,1,"3 Bdrm 1st flr Flat. Hall. Lounge. Dining kitch. 3 Bdrms. Shower rm (CT band - C). Parking. Fixed price £119,995. Viewing contact solicitors. (EPC band - D).",119995,4,NA,FALSE,"","6a West High Street","6a West High Street","Inverurie, AB51 3SA","","","Inverurie","","","AB51 3SA",4326,"POINT (-2.3754661 57.284328)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,65,2,NA,"FLAT",3390,"Alex Hutcheon + Co","http://www.mortgageandproperty.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"No","C","D",1,"Parking",NA,57.284328,-2.3754661,537648.992996427,6349209.35120961,"6a-West-High-Street","https://www.aspc.co.uk/search/property/418381/6a-West-High-Street/Inverurie/"
418365,363830,1,4,1,2,"4 Bdrm Upper Maisonette in listed Grade B building. 1st flr: Hall. Lounge/Dining rm. Dining kitch. Bdrm. Wet rm. Attic flr: 3 Bdrms. Cloakrm with wc (CT band - D). Garden. Parking. Price around £189,000 Entry by arr. Viewing 07974 959629 or contact solicitors. (EPC band - E).",189000,5,NA,FALSE,"","40C Skene Terrace","40C Skene Terrace","Aberdeen, AB10 1RP","","","Aberdeen","","","AB10 1RP",4326,"POINT (-2.107249 57.147424)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,143,2,NA,"FLAT",870,"Burnett & Reid LLP","http://www.burnett-reid.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","D","E",1,"Parking",NA,57.147424,-2.107249,554017.199691361,6334150.20677325,"40C-Skene-Terrace","https://www.aspc.co.uk/search/property/418365/40C-Skene-Terrace/Aberdeen/"
418363,363826,1,5,2,3,"5 Bdrm Terraced Dwellhouse (listed grade B). Ground flr: V/bule. Reception hall. Lounge. Sitting rm. Dining rm. Dining kitch. Bdrm. Cloakrm with wc. 1st flr: 4 Bdrms. Bathrm. Shower rm (CT band - G). Basement rm. Garden. Parking. Price over £575,000 Entry by arr. Viewing 07733 121384. (EPC band - E).",575000,1,NA,FALSE,"","27 Ferryhill Place","27 Ferryhill Place","Aberdeen, AB11 7SE","","","Aberdeen","","","AB11 7SE",4326,"POINT (-2.1037576 57.1367279)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,213,1,3,"HOUSE_TERRACED",660,"Gavin Bain & Co.","http://www.gavin-bain.co.uk",NA,NA,NA,NA,FALSE,2024-09-27,"Yes","G","E",2,"Parking","Terraced",57.1367279,-2.1037576,554244.090594124,6332962.37023011,"27-Ferryhill-Place","https://www.aspc.co.uk/search/property/418363/27-Ferryhill-Place/Aberdeen/"
418354,363817,1,4,3,2,"4 Bdrm Detached Dwellhouse. Ground flr: Hall. Lounge. Dining rm/Kitch/Family rm on open plan. Cloakrm with wc. Utility rm. 1st flr: 4 Bdrms 2 with ensuites. Bathrm (CT band - TBC). Garden. Garage. Parking. Fixed price £485,000 Entry by arr. Viewing contact solicitors.",485000,4,NA,FALSE,"","Plot 8, The Woodlands,  6 Woodlea Walk","Plot 8, The Woodlands,  6 Woodlea Walk","Milltimber, Aberdeen, AB13 0BP","","Milltimber","Aberdeen","","","AB13 0BP",4326,"POINT (-2.22996599621581 57.1045206367223)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,0,1,1,"HOUSE_DETACHED",1070,"Ledingham Chalmers LLP","http://www.ledinghamchalmers.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes",NA,NA,2,"Garage","Detached",57.1045206367223,-2.22996599621581,546646.136566958,6329283.96920229,"Plot-8,-The-Woodlands,--6-Woodlea-Walk","https://www.aspc.co.uk/search/property/418354/Plot-8,-The-Woodlands,--6-Woodlea-Walk/Aberdeen/"
